normal_consume,consumption_in_period,autoconsume,injection,temp_max,humidity,hour,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
0.007,0.0,0.25,2,17.33,56,15,0.96,1,0.24,1
0.173,0.0,0.073,0,17.33,56,16,0.29,1,-0.1,1
0.236,0.0,0.0,0,16.26,61,17,0.0,1,-0.24,1
0.249,0.0,0.0,0,15.67,62,18,0.0,1,-0.25,0
0.874,0.0,0.0,0,14.59,65,19,0.0,0,-0.87,0
0.739,0.0,0.0,0,14.55,67,20,0.0,0,-0.74,0
0.49,0.0,0.0,0,14.0,70,21,0.0,0,-0.49,0
0.0,0.369,0.0,0,13.48,71,22,0.0,0,-0.37,0
0.0,0.369,0.0,0,13.48,70,23,0.0,0,-0.37,0
0.0,0.304,0.0,0,13.48,68,0,0.0,0,-0.3,0
0.0,0.281,0.0,0,12.93,68,1,0.0,0,-0.28,0
0.0,0.255,0.0,0,12.23,71,2,0.0,0,-0.26,0
0.0,0.266,0.0,0,12.37,70,3,0.0,0,-0.27,0
0.0,0.29,0.0,0,11.82,72,4,0.0,0,-0.29,0
0.0,0.278,0.0,0,11.82,73,5,0.0,0,-0.28,0
0.0,0.298,0.0,0,11.26,75,6,0.0,0,-0.3,0
0.0,0.998,0.016,0,10.72,87,7,0.02,1,-0.98,0
0.264,0.0,0.375,1,11.26,74,8,0.59,1,0.11,1
0.365,0.0,0.381,3,12.37,71,9,0.51,1,0.02,1
0.0,0.0,0.226,3,14.0,69,10,0.98,1,0.23,1
0.0,0.0,0.303,3,15.11,66,11,1.01,1,0.3,1
0.0,0.0,0.208,4,16.72,63,12,0.99,1,0.21,1
0.0,0.0,0.208,3,16.72,60,13,0.99,1,0.21,1
0.0,0.0,0.21,3,16.72,57,14,1.0,1,0.21,1
0.0,0.0,0.207,2,16.68,55,15,0.99,1,0.21,1
0.138,0.0,0.066,0,16.68,57,16,0.33,1,-0.07,1
0.193,0.0,0.0,0,15.66,60,17,0.0,1,-0.19,1
0.438,0.0,0.0,0,15.1,67,18,0.0,1,-0.44,0
1.74,0.0,0.0,0,13.48,68,19,0.0,0,-1.74,0
0.772,0.0,0.0,0,12.93,71,20,0.0,0,-0.77,0
0.409,0.0,0.0,0,12.37,72,21,0.0,0,-0.41,0
0.0,0.558,0.0,0,12.37,70,22,0.0,0,-0.56,0
0.0,0.261,0.0,0,12.33,73,23,0.0,0,-0.26,0
0.0,0.255,0.0,0,12.37,71,0,0.0,0,-0.26,0
0.0,0.323,0.0,0,11.68,86,1,0.0,0,-0.32,0
0.0,0.241,0.0,0,11.82,69,2,0.0,0,-0.24,0
0.0,0.315,0.0,0,11.82,68,3,0.0,0,-0.32,0
0.0,0.282,0.0,0,11.26,69,4,0.0,0,-0.28,0
0.0,0.27,0.0,0,11.82,68,5,0.0,0,-0.27,0
0.0,0.274,0.0,0,11.82,68,6,0.0,0,-0.27,0
0.0,1.717,0.005,0,10.01,87,7,0.0,1,-1.71,0
0.708,0.0,0.247,2,10.72,85,8,0.26,1,-0.46,1
0.0,0.0,0.28,3,12.93,62,9,1.0,1,0.28,1
0.173,0.0,0.607,2,14.04,59,10,0.78,1,0.43,1
0.382,0.0,0.676,3,15.1,58,11,0.64,1,0.29,1
0.0,0.0,0.27,4,16.22,55,12,1.0,1,0.27,1
0.0,0.0,0.257,3,17.72,52,13,0.99,1,0.26,1
0.0,0.0,0.247,3,17.72,50,14,0.99,1,0.25,1
0.0,0.0,0.247,2,17.79,51,15,0.99,1,0.25,1
0.219,0.0,0.039,0,17.79,52,16,0.15,1,-0.18,1
0.278,0.0,0.0,0,16.26,55,17,0.0,1,-0.28,1
0.39,0.0,0.0,0,15.67,67,18,0.0,1,-0.39,0
0.326,0.0,0.0,0,14.0,78,19,0.0,0,-0.33,0
0.346,0.0,0.0,0,13.34,80,20,0.0,0,-0.35,0
0.423,0.0,0.0,0,13.44,83,21,0.0,0,-0.42,0
0.0,1.079,0.0,0,13.44,65,22,0.0,0,-1.08,0
0.0,0.389,0.0,0,12.37,63,23,0.0,0,-0.39,0
0.0,0.341,0.0,0,12.33,65,0,0.0,0,-0.34,0
0.0,0.316,0.0,0,11.72,66,1,0.0,0,-0.32,0
0.0,0.257,0.0,0,11.26,65,2,0.0,0,-0.26,0
0.0,0.304,0.0,0,10.72,65,3,0.0,0,-0.3,0
0.0,0.308,0.0,0,10.57,72,4,0.0,0,-0.31,0
0.0,0.29,0.0,0,10.72,71,5,0.0,0,-0.29,0
0.0,1.905,0.0,0,11.12,71,6,0.0,0,-1.9,0
0.0,2.151,0.002,0,11.12,73,7,0.0,1,-2.15,0
0.072,0.0,0.284,2,11.22,74,8,0.79,1,0.21,1
0.0,0.0,0.272,3,12.33,63,9,1.01,1,0.27,1
0.0,0.0,0.278,3,13.72,59,10,0.99,1,0.28,1
0.0,0.0,0.255,4,13.48,58,11,0.98,1,0.26,1
0.035,0.0,0.659,3,14.72,56,12,0.96,1,0.62,1
0.0,0.0,0.249,3,15.34,54,13,1.0,1,0.25,1
0.0,0.0,0.355,3,15.9,54,14,0.99,1,0.36,1
0.0,0.0,0.254,2,16.72,53,15,1.02,1,0.25,1
0.221,0.0,0.036,0,16.72,52,16,0.14,1,-0.18,1
0.256,0.0,0.0,0,15.11,57,17,0.0,1,-0.26,1
0.535,0.0,0.0,0,14.55,59,18,0.0,1,-0.54,0
0.952,0.0,0.0,0,14.55,62,19,0.0,0,-0.95,0
0.834,0.0,0.0,0,14.0,64,20,0.0,0,-0.83,0
0.638,0.0,0.0,0,14.0,65,21,0.0,0,-0.64,0
0.0,0.769,0.0,0,13.44,65,22,0.0,0,-0.77,0
0.0,1.118,0.0,0,13.44,67,23,0.0,0,-1.12,0
0.0,1.716,0.0,0,13.44,67,0,0.0,0,-1.72,0
0.0,1.601,0.0,0,12.88,69,1,0.0,0,-1.6,0
0.0,1.35,0.0,0,12.32,69,2,0.0,0,-1.35,0
0.0,0.377,0.0,0,12.32,70,3,0.0,0,-0.38,0
0.0,0.409,0.0,0,11.77,71,4,0.0,0,-0.41,0
0.0,0.37,0.0,0,11.68,69,5,0.0,0,-0.37,0
0.0,0.382,0.0,0,11.21,70,6,0.0,0,-0.38,0
0.0,1.314,0.002,0,11.72,69,7,0.0,1,-1.31,0
0.227,0.0,0.316,2,11.72,70,8,0.59,1,0.09,1
0.0,0.0,0.348,3,12.72,65,9,0.99,1,0.35,1
0.323,0.0,0.615,2,14.04,63,10,0.65,1,0.29,1
0.0,0.0,0.462,3,15.72,61,11,1.0,1,0.46,1
0.368,0.0,0.698,2,16.72,60,12,0.65,1,0.33,1
0.0,0.0,0.346,3,16.82,57,13,0.99,1,0.35,1
0.0,0.0,0.358,2,17.33,55,14,0.99,1,0.36,1
0.065,0.0,0.333,1,17.33,55,15,0.83,1,0.27,1
0.413,0.0,0.05,0,17.01,57,16,0.11,1,-0.36,1
0.563,0.0,0.0,0,16.72,58,17,0.0,1,-0.56,1
1.087,0.0,0.0,0,16.22,62,18,0.0,1,-1.09,0
1.61,0.0,0.0,0,16.22,64,19,0.0,0,-1.61,0
1.807,0.0,0.0,0,15.72,66,20,0.0,0,-1.81,0
1.63,0.0,0.0,0,15.67,66,21,0.0,0,-1.63,0
0.0,0.807,0.0,0,15.72,64,22,0.0,0,-0.81,0
0.0,0.405,0.0,0,15.72,65,23,0.0,0,-0.4,0
0.0,0.473,0.0,0,15.11,65,0,0.0,0,-0.47,0
0.0,0.289,0.0,0,15.72,66,1,0.0,0,-0.29,0
0.0,0.294,0.0,0,14.72,68,2,0.0,0,-0.29,0
0.0,0.297,0.0,0,14.72,70,3,0.0,0,-0.3,0
0.0,0.375,0.0,0,14.72,70,4,0.0,0,-0.38,0
0.0,0.304,0.0,0,14.72,72,5,0.0,0,-0.3,0
0.0,0.29,0.0,0,13.9,74,6,0.0,0,-0.29,0
0.0,0.425,0.002,0,13.9,74,7,0.0,1,-0.42,0
0.235,0.0,0.112,0,13.43,75,8,0.32,1,-0.12,1
0.0,0.0,0.291,3,14.55,67,9,1.0,1,0.29,1
0.284,0.0,0.265,2,15.72,67,10,0.48,1,-0.02,1
0.683,0.0,0.567,2,16.72,64,11,0.45,1,-0.12,1
0.504,0.0,0.565,0,17.57,62,12,0.53,1,0.06,1
0.821,0.0,0.485,0,17.93,59,13,0.37,1,-0.34,1
0.787,0.0,0.358,1,18.72,59,14,0.31,1,-0.43,1
0.035,0.0,0.22,1,18.12,58,15,0.85,1,0.18,1
0.197,0.0,0.052,0,18.72,60,16,0.21,1,-0.15,1
0.242,0.0,0.0,0,16.82,64,17,0.0,1,-0.24,1
0.554,0.0,0.0,0,15.7,69,18,0.0,1,-0.55,0
0.507,0.0,0.0,0,15.67,82,19,0.0,0,-0.51,0
0.885,0.0,0.0,0,15.11,86,20,0.0,0,-0.88,0
0.417,0.0,0.0,0,15.11,88,21,0.0,0,-0.42,0
0.0,0.37,0.0,0,15.15,69,22,0.0,0,-0.37,0
0.0,0.385,0.0,0,15.15,71,23,0.0,0,-0.38,0
0.0,0.323,0.0,0,14.59,71,0,0.0,0,-0.32,0
0.0,0.334,0.0,0,15.15,68,1,0.0,0,-0.33,0
0.0,0.293,0.0,0,14.59,70,2,0.0,0,-0.29,0
0.0,0.326,0.0,0,14.59,70,3,0.0,0,-0.33,0
0.0,0.276,0.0,0,14.59,72,4,0.0,0,-0.28,0
0.0,0.265,0.0,0,13.48,75,5,0.0,0,-0.26,0
0.0,0.247,0.0,0,13.48,76,6,0.0,0,-0.25,0
0.0,0.238,0.003,0,13.48,75,7,0.01,1,-0.24,0
0.551,0.0,0.107,0,14.04,75,8,0.16,1,-0.44,1
0.458,0.0,0.377,2,14.04,77,9,0.45,1,-0.08,1
0.0,0.0,0.491,2,15.15,76,10,1.0,1,0.49,1
0.999,0.0,0.799,0,16.82,68,11,0.44,1,-0.2,1
0.555,0.0,0.808,0,18.44,69,12,0.59,1,0.25,1
0.298,0.0,0.666,2,17.37,69,13,0.69,1,0.37,1
0.887,0.0,0.516,0,18.99,69,14,0.37,1,-0.37,1
0.698,0.0,0.275,0,17.32,71,15,0.28,1,-0.42,1
0.753,0.0,0.038,0,16.82,74,16,0.05,1,-0.72,1
0.879,0.0,0.0,0,15.15,78,17,0.0,1,-0.88,1
0.818,0.0,0.0,0,14.04,80,18,0.0,1,-0.82,0
1.547,0.0,0.0,0,12.93,82,19,0.0,0,-1.55,0
0.713,0.0,0.0,0,12.89,85,20,0.0,0,-0.71,0
1.058,0.0,0.0,0,11.82,86,21,0.0,0,-1.06,0
0.0,0.7,0.0,0,11.82,87,22,0.0,0,-0.7,0
0.0,0.514,0.0,0,11.26,88,23,0.0,0,-0.51,0
0.0,0.369,0.0,0,10.7,85,0,0.0,0,-0.37,0
0.0,0.321,0.0,0,10.15,87,1,0.0,0,-0.32,0
0.0,0.323,0.0,0,9.04,82,2,0.0,0,-0.32,0
0.0,0.267,0.0,0,9.59,79,3,0.0,0,-0.27,0
0.0,0.249,0.0,0,9.59,79,4,0.0,0,-0.25,0
0.0,0.246,0.0,0,9.04,81,5,0.0,0,-0.25,0
0.0,0.306,0.0,0,8.48,80,6,0.0,0,-0.31,0
0.0,1.489,0.002,0,8.48,72,7,0.0,1,-1.49,0
0.751,0.0,0.263,2,9.04,63,8,0.26,1,-0.49,1
0.0,0.0,0.28,3,10.15,63,9,1.0,1,0.28,1
0.204,0.0,0.481,3,10.72,60,10,0.71,1,0.28,1
0.076,0.0,0.504,3,12.88,58,11,0.87,1,0.43,1
0.0,0.0,0.275,4,13.43,55,12,0.98,1,0.28,1
0.0,0.0,0.257,3,15.1,54,13,0.99,1,0.26,1
0.003,0.0,0.255,3,13.43,57,14,0.98,1,0.25,1
0.087,0.0,0.177,1,12.72,62,15,0.68,1,0.09,1
0.23,0.0,0.037,0,12.32,65,16,0.14,1,-0.19,1
0.273,0.0,0.0,0,11.21,69,17,0.0,1,-0.27,1
0.326,0.0,0.0,0,9.55,72,18,0.0,1,-0.33,0
1.653,0.0,0.0,0,9.04,69,19,0.0,0,-1.65,0
0.994,0.0,0.0,0,9.04,70,20,0.0,0,-0.99,0
0.482,0.0,0.0,0,8.72,78,21,0.0,0,-0.48,0
0.0,0.698,0.0,0,8.68,73,22,0.0,0,-0.7,0
0.0,0.466,0.0,0,8.68,73,23,0.0,0,-0.47,0
0.0,0.411,0.0,0,8.68,73,0,0.0,0,-0.41,0
0.0,0.374,0.0,0,6.82,79,1,0.0,0,-0.37,0
0.0,0.373,0.0,0,6.82,78,2,0.0,0,-0.37,0
0.0,0.33,0.0,0,8.68,81,3,0.0,0,-0.33,0
0.0,0.202,0.0,0,9.23,79,4,0.0,0,-0.2,0
0.0,0.26,0.0,0,6.26,83,5,0.0,0,-0.26,0
0.0,0.257,0.0,0,6.26,84,6,0.0,0,-0.26,0
0.0,1.063,0.001,0,9.79,84,7,0.0,1,-1.06,0
0.472,0.0,0.074,0,9.79,78,8,0.13,1,-0.4,1
0.265,0.0,0.308,2,9.79,80,9,0.54,1,0.04,1
0.0,0.0,0.267,3,10.34,77,10,0.99,1,0.27,1
0.0,0.0,0.262,4,12.93,67,11,1.01,1,0.26,1
0.0,0.0,0.258,4,13.99,69,12,0.99,1,0.26,1
0.0,0.0,0.255,3,15.66,63,13,0.98,1,0.26,1
0.0,0.0,0.259,3,15.72,63,14,1.0,1,0.26,1
0.034,0.0,0.332,1,15.72,59,15,0.9,1,0.3,1
0.225,0.0,0.026,0,14.72,59,16,0.1,1,-0.2,1
0.259,0.0,0.0,0,14.0,63,17,0.0,1,-0.26,1
0.308,0.0,0.0,0,12.89,68,18,0.0,1,-0.31,0
0.992,0.0,0.0,0,11.78,67,19,0.0,0,-0.99,0
0.629,0.0,0.0,0,10.7,70,20,0.0,0,-0.63,0
0.462,0.0,0.0,0,9.79,73,21,0.0,0,-0.46,0
0.0,0.43,0.0,0,9.79,73,22,0.0,0,-0.43,0
0.0,0.407,0.0,0,9.23,75,23,0.0,0,-0.41,0
0.0,0.326,0.0,0,9.23,74,0,0.0,0,-0.33,0
0.0,0.248,0.0,0,9.23,73,1,0.0,0,-0.25,0
0.0,0.236,0.0,0,9.23,76,2,0.0,0,-0.24,0
0.0,0.246,0.0,0,9.23,77,3,0.0,0,-0.25,0
0.0,0.235,0.0,0,9.23,78,4,0.0,0,-0.24,0
0.0,0.233,0.0,0,9.23,78,5,0.0,0,-0.23,0
0.0,0.23,0.0,0,9.23,79,6,0.0,0,-0.23,0
0.0,1.216,0.007,0,9.23,77,7,0.01,1,-1.21,0
0.74,0.0,0.298,1,9.23,80,8,0.29,1,-0.44,1
0.0,0.0,0.236,3,9.79,73,9,0.98,1,0.24,1
0.031,0.0,0.286,2,10.7,69,10,0.89,1,0.26,1
0.006,0.0,0.231,2,11.26,71,11,0.96,1,0.22,1
0.026,0.0,0.213,1,12.72,77,12,0.89,1,0.19,1
0.04,0.0,0.203,0,14.54,73,13,0.85,1,0.16,1
0.07,0.0,0.223,1,13.72,73,14,0.77,1,0.15,1
0.107,0.0,0.118,0,13.72,74,15,0.54,1,0.01,1
0.179,0.0,0.044,0,12.72,76,16,0.2,1,-0.14,1
0.516,0.0,0.0,0,12.37,74,17,0.0,1,-0.52,1
1.468,0.0,0.0,0,11.82,70,18,0.0,1,-1.47,0
0.776,0.0,0.0,0,11.26,70,19,0.0,0,-0.78,0
0.475,0.0,0.0,0,10.34,74,20,0.0,0,-0.48,0
0.396,0.0,0.0,0,9.72,74,21,0.0,0,-0.4,0
0.0,0.334,0.0,0,9.55,77,22,0.0,0,-0.33,0
0.0,0.467,0.0,0,8.72,78,23,0.0,0,-0.47,0
0.0,2.362,0.0,0,8.12,79,0,0.0,0,-2.36,0
0.0,0.435,0.0,0,8.12,79,1,0.0,0,-0.44,0
0.0,0.279,0.0,0,8.12,81,2,0.0,0,-0.28,0
0.0,0.243,0.0,0,7.57,81,3,0.0,0,-0.24,0
0.0,0.267,0.0,0,7.57,83,4,0.0,0,-0.27,0
0.0,0.233,0.0,0,7.57,85,5,0.0,0,-0.23,0
0.0,0.265,0.0,0,7.57,85,6,0.0,0,-0.26,0
0.0,1.34,0.002,0,7.72,87,7,0.0,1,-1.34,0
0.457,0.0,0.028,0,7.72,88,8,0.06,1,-0.43,1
0.052,0.0,0.178,1,8.12,87,9,0.77,1,0.13,1
0.011,0.0,0.252,1,8.68,86,10,0.97,1,0.24,1
0.023,0.0,0.431,2,9.79,82,11,0.96,1,0.41,1
0.234,0.0,0.434,3,11.82,73,12,0.65,1,0.2,1
0.0,0.0,0.239,3,11.82,72,13,1.0,1,0.24,1
0.0,0.0,0.268,3,12.37,72,14,0.99,1,0.27,1
0.001,0.0,0.229,2,12.79,71,15,1.0,1,0.23,1
0.244,0.0,0.018,0,12.37,72,16,0.07,1,-0.23,1
0.307,0.0,0.0,0,12.37,72,17,0.0,1,-0.31,1
0.288,0.0,0.0,0,11.26,74,18,0.0,1,-0.29,0
0.365,0.0,0.0,0,10.72,77,19,0.0,0,-0.36,0
0.378,0.0,0.0,0,10.72,77,20,0.0,0,-0.38,0
0.374,0.0,0.0,0,9.72,78,21,0.0,0,-0.37,0
0.0,0.866,0.0,0,10.72,73,22,0.0,0,-0.87,0
0.0,0.555,0.0,0,10.72,73,23,0.0,0,-0.56,0
0.0,0.284,0.0,0,9.72,76,0,0.0,0,-0.28,0
0.0,0.3,0.0,0,8.68,78,1,0.0,0,-0.3,0
0.0,0.383,0.0,0,8.68,73,2,0.0,0,-0.38,0
0.0,0.301,0.0,0,8.68,74,3,0.0,0,-0.3,0
0.0,0.241,0.0,0,8.68,83,4,0.0,0,-0.24,0
0.0,0.293,0.0,0,8.68,75,5,0.0,0,-0.29,0
0.0,0.293,0.0,0,8.12,84,6,0.0,0,-0.29,0
0.0,1.513,0.0,0,8.12,84,7,0.0,1,-1.51,0
1.062,0.0,0.283,0,7.57,83,8,0.21,1,-0.78,1
0.006,0.0,0.345,3,7.93,75,9,0.99,1,0.34,1
0.0,0.0,0.383,3,10.15,68,10,1.01,1,0.38,1
0.0,0.0,0.287,4,11.26,61,11,0.99,1,0.29,1
0.053,0.0,0.504,3,12.9,65,12,0.9,1,0.45,1
0.0,0.0,0.287,3,13.31,60,13,0.99,1,0.29,1
0.211,0.0,0.331,2,13.73,57,14,0.61,1,0.12,1
0.098,0.0,0.239,1,13.15,59,15,0.7,1,0.14,1
0.389,0.0,0.037,0,12.56,63,16,0.09,1,-0.35,1
0.414,0.0,0.0,0,11.33,70,17,0.0,1,-0.41,1
0.459,0.0,0.0,0,10.69,73,18,0.0,1,-0.46,0
0.418,0.0,0.0,0,9.94,79,19,0.0,0,-0.42,0
0.392,0.0,0.0,0,9.72,85,20,0.0,0,-0.39,0
0.781,0.0,0.0,0,9.81,87,21,0.0,0,-0.78,0
0.0,1.44,0.0,0,9.88,87,22,0.0,0,-1.44,0
0.0,1.675,0.0,0,9.63,89,23,0.0,0,-1.68,0
0.0,0.342,0.0,0,9.62,91,0,0.0,0,-0.34,0
0.0,0.284,0.0,0,9.72,92,1,0.0,0,-0.28,0
0.0,0.333,0.0,0,9.9,92,2,0.0,0,-0.33,0
0.0,0.327,0.0,0,9.92,93,3,0.0,0,-0.33,0
0.0,0.327,0.0,0,10.07,94,4,0.0,0,-0.33,0
0.0,0.336,0.0,0,10.72,94,5,0.0,0,-0.34,0
0.0,0.347,0.0,0,10.72,93,6,0.0,0,-0.35,0
0.0,0.334,0.001,0,10.57,88,7,0.0,1,-0.33,0
0.36,0.0,0.235,0,10.54,82,8,0.39,1,-0.12,1
0.136,0.0,0.386,2,10.72,79,9,0.74,1,0.25,1
0.0,0.0,0.391,3,11.03,72,10,1.0,1,0.39,1
0.608,0.0,0.764,2,11.72,65,11,0.56,1,0.16,1
0.131,0.0,0.594,2,11.72,63,12,0.82,1,0.46,1
0.197,0.0,0.334,2,11.91,59,13,0.63,1,0.14,1
0.0,0.0,0.266,2,11.68,57,14,0.99,1,0.27,1
1.347,0.0,0.256,0,11.67,56,15,0.16,1,-1.09,1
1.177,0.0,0.023,0,11.72,58,16,0.02,1,-1.15,1
1.085,0.0,0.0,0,9.21,66,17,0.0,1,-1.08,1
0.592,0.0,0.0,0,8.31,70,18,0.0,1,-0.59,0
0.536,0.0,0.0,0,7.72,71,19,0.0,0,-0.54,0
1.145,0.0,0.0,0,7.72,72,20,0.0,0,-1.14,0
1.069,0.0,0.0,0,7.35,74,21,0.0,0,-1.07,0
0.0,0.566,0.0,0,7.77,74,22,0.0,0,-0.57,0
0.0,0.394,0.0,0,6.46,79,23,0.0,0,-0.39,0
0.0,0.373,0.0,0,5.86,82,0,0.0,0,-0.37,0
0.0,0.286,0.0,0,5.57,82,1,0.0,0,-0.29,0
0.0,0.286,0.0,0,4.91,84,2,0.0,0,-0.29,0
0.0,0.259,0.0,0,5.14,84,3,0.0,0,-0.26,0
0.0,0.302,0.0,0,4.76,87,4,0.0,0,-0.3,0
0.0,0.288,0.0,0,4.05,89,5,0.0,0,-0.29,0
0.0,0.268,0.0,0,4.04,90,6,0.0,0,-0.27,0
0.0,0.277,0.003,0,5.34,90,7,0.01,1,-0.27,0
0.104,0.0,0.207,1,5.9,90,8,0.67,1,0.1,1
0.066,0.0,0.392,1,6.45,85,9,0.85,1,0.33,1
1.421,0.0,0.265,0,8.12,85,10,0.16,1,-1.16,1
1.915,0.0,0.433,0,9.79,82,11,0.18,1,-1.48,1
2.54,0.0,0.247,0,10.9,81,12,0.09,1,-2.29,1
0.535,0.0,0.147,0,11.22,82,13,0.22,1,-0.39,1
1.961,0.0,0.138,0,10.72,90,14,0.07,1,-1.82,1
0.801,0.0,0.052,0,10.34,92,15,0.06,1,-0.75,1
0.468,0.0,0.01,0,9.79,93,16,0.02,1,-0.46,1
0.666,0.0,0.0,0,10.72,93,17,0.0,1,-0.67,1
1.1,0.0,0.0,0,11.72,93,18,0.0,1,-1.1,0
1.486,0.0,0.0,0,11.72,93,19,0.0,0,-1.49,0
0.84,0.0,0.0,0,11.72,93,20,0.0,0,-0.84,0
0.596,0.0,0.0,0,11.72,93,21,0.0,0,-0.6,0
0.0,0.628,0.0,0,10.67,94,22,0.0,0,-0.63,0
0.0,0.884,0.0,0,11.72,93,23,0.0,0,-0.88,0
0.0,0.54,0.0,0,11.72,93,0,0.0,0,-0.54,0
0.0,0.528,0.0,0,11.72,93,1,0.0,0,-0.53,0
0.0,0.549,0.0,0,11.72,93,2,0.0,0,-0.55,0
0.0,0.512,0.0,0,10.01,93,3,0.0,0,-0.51,0
0.0,0.458,0.0,0,10.01,94,4,0.0,0,-0.46,0
0.0,0.449,0.0,0,10.01,94,5,0.0,0,-0.45,0
0.0,0.454,0.0,0,10.72,93,6,0.0,0,-0.45,0
0.0,1.607,0.0,0,10.15,94,7,0.0,1,-1.61,0
1.29,0.0,0.053,0,10.72,94,8,0.04,1,-1.24,1
0.374,0.0,0.149,0,10.67,94,9,0.29,1,-0.22,1
0.253,0.0,0.23,0,11.78,94,10,0.48,1,-0.02,1
0.007,0.0,0.438,2,12.89,92,11,1.0,1,0.43,1
0.158,0.0,0.277,1,13.12,85,12,0.63,1,0.12,1
0.244,0.0,0.251,0,13.99,79,13,0.5,1,0.01,1
0.203,0.0,0.261,2,12.93,80,14,0.57,1,0.06,1
0.374,0.0,0.099,0,13.12,79,15,0.21,1,-0.28,1
0.44,0.0,0.033,0,13.12,79,16,0.07,1,-0.41,1
0.494,0.0,0.0,0,12.01,90,17,0.0,1,-0.49,1
0.583,0.0,0.0,0,11.45,92,18,0.0,1,-0.58,0
0.571,0.0,0.0,0,10.9,93,19,0.0,0,-0.57,0
0.761,0.0,0.0,0,10.72,93,20,0.0,0,-0.76,0
0.628,0.0,0.0,0,10.72,93,21,0.0,0,-0.63,0
0.0,0.61,0.0,0,10.11,93,22,0.0,0,-0.61,0
0.0,0.613,0.0,0,9.55,93,23,0.0,0,-0.61,0
0.0,0.547,0.0,0,8.72,93,0,0.0,0,-0.55,0
0.0,0.571,0.0,0,8.48,93,1,0.0,0,-0.57,0
0.0,0.577,0.0,0,7.93,93,2,0.0,0,-0.58,0
0.0,0.494,0.0,0,7.37,94,3,0.0,0,-0.49,0
0.0,0.502,0.0,0,7.93,94,4,0.0,0,-0.5,0
0.0,0.486,0.0,0,7.93,94,5,0.0,0,-0.49,0
0.0,0.476,0.0,0,7.93,94,6,0.0,0,-0.48,0
0.0,1.776,0.002,0,7.37,94,7,0.0,1,-1.77,0
0.514,0.0,0.101,0,7.37,94,8,0.16,1,-0.41,1
0.858,0.0,0.52,0,7.93,93,9,0.38,1,-0.34,1
0.077,0.0,0.601,2,9.72,94,10,0.88,1,0.52,1
0.0,0.0,0.494,3,11.82,81,11,1.01,1,0.49,1
0.008,0.0,0.582,3,12.93,73,12,0.99,1,0.57,1
0.0,0.0,0.467,3,14.72,78,13,0.99,1,0.47,1
0.0,0.0,0.472,2,14.72,76,14,1.0,1,0.47,1
0.163,0.0,0.316,1,14.79,73,15,0.66,1,0.15,1
0.456,0.0,0.016,0,14.45,73,16,0.03,1,-0.44,1
0.511,0.0,0.0,0,12.89,75,17,0.0,1,-0.51,1
0.6,0.0,0.0,0,11.45,80,18,0.0,1,-0.6,0
0.726,0.0,0.0,0,10.7,84,19,0.0,0,-0.73,0
1.051,0.0,0.0,0,10.15,88,20,0.0,0,-1.05,0
1.055,0.0,0.0,0,10.11,89,21,0.0,0,-1.06,0
0.0,0.757,0.0,0,9.59,89,22,0.0,0,-0.76,0
0.0,0.675,0.0,0,9.59,89,23,0.0,0,-0.68,0
0.0,0.622,0.0,0,9.59,91,0,0.0,0,-0.62,0
0.0,0.676,0.0,0,9.04,91,1,0.0,0,-0.68,0
0.0,0.63,0.0,0,9.04,91,2,0.0,0,-0.63,0
0.0,0.486,0.0,0,9.04,90,3,0.0,0,-0.49,0
0.0,0.521,0.0,0,9.59,91,4,0.0,0,-0.52,0
0.0,0.476,0.0,0,9.04,88,5,0.0,0,-0.48,0
0.0,0.488,0.0,0,9.59,88,6,0.0,0,-0.49,0
0.0,0.49,0.0,0,9.23,90,7,0.0,1,-0.49,0
0.48,0.0,0.011,0,9.79,92,8,0.02,1,-0.47,1
0.441,0.0,0.053,0,9.79,93,9,0.11,1,-0.39,1
0.435,0.0,0.062,0,10.34,93,10,0.12,1,-0.37,1
1.221,0.0,0.078,0,10.34,93,11,0.06,1,-1.14,1
0.411,0.0,0.115,0,10.72,93,12,0.22,1,-0.3,1
0.825,0.0,0.186,0,11.72,93,13,0.18,1,-0.64,1
0.727,0.0,0.191,0,12.72,94,14,0.21,1,-0.54,1
0.346,0.0,0.101,0,11.78,93,15,0.22,1,-0.24,1
0.426,0.0,0.021,0,12.72,93,16,0.05,1,-0.4,1
0.441,0.0,0.0,0,11.72,92,17,0.0,1,-0.44,1
0.604,0.0,0.0,0,11.72,92,18,0.0,1,-0.6,0
0.637,0.0,0.0,0,10.67,91,19,0.0,0,-0.64,0
0.661,0.0,0.0,0,10.72,90,20,0.0,0,-0.66,0
0.473,0.0,0.0,0,10.11,90,21,0.0,0,-0.47,0
0.0,0.488,0.0,0,10.11,89,22,0.0,0,-0.49,0
0.0,1.209,0.0,0,9.72,90,23,0.0,0,-1.21,0
0.0,1.423,0.0,0,9.72,92,0,0.0,0,-1.42,0
0.0,0.684,0.0,0,9.72,93,1,0.0,0,-0.68,0
0.0,0.421,0.0,0,9.72,93,2,0.0,0,-0.42,0
0.0,0.346,0.0,0,9.72,93,3,0.0,0,-0.35,0
0.0,0.349,0.0,0,8.48,92,4,0.0,0,-0.35,0
0.0,0.328,0.0,0,8.12,92,5,0.0,0,-0.33,0
0.0,0.337,0.0,0,8.12,85,6,0.0,0,-0.34,0
