normal_consume,consumption_in_period,autoconsume,temp_max,humidity,hour,taxa_autoconsumo,hora_partida,injection_tentativa,is_sunny
0.696,0.0,0.007,17.57,74,18,0.01,1,-0.69,1
1.031,0.0,0.0,16.21,80,19,0.0,0,-1.03,0
1.557,0.0,0.0,15.66,83,20,0.0,0,-1.56,0
0.969,0.0,0.0,15.1,83,21,0.0,0,-0.97,0
0.0,0.551,0.0,14.54,85,22,0.0,0,-0.55,0
0.0,0.612,0.0,13.99,83,23,0.0,0,-0.61,0
0.0,0.783,0.0,14.04,84,0,0.0,0,-0.78,0
0.0,0.515,0.0,13.43,85,1,0.0,0,-0.52,0
0.0,0.281,0.0,13.72,85,2,0.0,0,-0.28,0
0.0,0.274,0.0,14.23,85,3,0.0,0,-0.27,0
0.0,0.36,0.0,14.23,85,4,0.0,0,-0.36,0
0.0,0.282,0.0,14.23,88,5,0.0,0,-0.28,0
0.0,0.292,0.0,13.72,90,6,0.0,0,-0.29,0
0.0,1.184,0.008,13.72,92,7,0.01,1,-1.18,1
0.297,0.0,0.101,14.04,94,8,0.25,1,-0.2,1
0.009,0.0,0.236,14.23,93,9,0.98,1,0.23,1
0.0,0.0,0.239,14.72,84,10,1.0,1,0.24,1
0.003,0.0,0.238,14.59,84,11,0.99,1,0.24,1
0.682,0.0,0.386,15.15,80,12,0.36,1,-0.3,1
0.0,0.0,0.248,15.15,81,13,0.99,1,0.25,1
0.0,0.0,0.244,15.72,92,14,1.02,1,0.24,1
0.0,0.0,0.239,15.72,77,15,1.0,1,0.24,1
0.065,0.0,0.171,15.72,70,16,0.71,1,0.11,1
0.154,0.0,0.086,14.72,73,17,0.36,1,-0.07,1
1.801,0.0,0.003,14.72,72,18,0.0,1,-1.8,1
1.943,0.0,0.0,13.99,85,19,0.0,0,-1.94,0
0.531,0.0,0.0,12.88,86,20,0.0,0,-0.53,0
0.635,0.0,0.0,12.88,89,21,0.0,0,-0.64,0
0.0,0.481,0.0,12.88,91,22,0.0,0,-0.48,0
0.0,0.434,0.0,12.72,92,23,0.0,0,-0.43,0
0.0,0.363,0.0,11.77,91,0,0.0,0,-0.36,0
0.0,0.307,0.0,11.77,92,1,0.0,0,-0.31,0
0.0,0.251,0.0,10.34,92,2,0.0,0,-0.25,0
0.0,0.246,0.0,11.21,93,3,0.0,0,-0.25,0
0.0,0.244,0.0,10.66,93,4,0.0,0,-0.24,0
0.0,0.246,0.0,10.1,93,5,0.0,0,-0.25,0
0.0,0.246,0.0,10.1,93,6,0.0,0,-0.25,0
0.0,0.481,0.064,9.59,93,7,0.12,1,-0.42,1
0.283,0.0,0.253,10.15,94,8,0.47,1,-0.03,1
0.588,0.0,0.433,12.01,93,9,0.42,1,-0.15,1
0.56,0.0,0.545,14.23,90,10,0.5,1,-0.02,1
0.0,0.0,0.254,14.79,80,11,1.02,1,0.25,1
0.0,0.0,0.246,15.72,68,12,0.98,1,0.25,1
0.0,0.0,0.249,16.45,66,13,1.0,1,0.25,1
0.0,0.0,0.251,16.93,67,14,1.0,1,0.25,1
0.0,0.0,0.24,17.01,65,15,1.0,1,0.24,1
0.0,0.0,0.238,17.49,64,16,0.99,1,0.24,1
0.111,0.0,0.123,15.7,64,17,0.53,1,0.01,1
0.311,0.0,0.004,15.15,69,18,0.01,1,-0.31,1
0.329,0.0,0.0,13.6,69,19,0.0,0,-0.33,0
0.401,0.0,0.0,12.88,86,20,0.0,0,-0.4,0
0.67,0.0,0.0,12.88,88,21,0.0,0,-0.67,0
0.0,0.558,0.0,12.32,89,22,0.0,0,-0.56,0
0.0,0.569,0.0,11.77,91,23,0.0,0,-0.57,0
0.0,0.502,0.0,11.28,92,0,0.0,0,-0.5,0
0.0,0.504,0.0,10.72,92,1,0.0,0,-0.5,0
0.0,0.494,0.0,10.17,93,2,0.0,0,-0.49,0
0.0,0.495,0.0,9.61,93,3,0.0,0,-0.5,0
0.0,0.349,0.0,9.66,93,4,0.0,0,-0.35,0
0.0,0.337,0.0,9.3,93,5,0.0,0,-0.34,0
0.0,0.275,0.0,9.3,91,6,0.0,0,-0.28,0
0.0,0.37,0.161,9.1,88,7,0.3,1,-0.21,1
0.65,0.0,0.325,10.77,79,8,0.33,1,-0.32,1
0.0,0.0,0.257,12.99,73,9,0.99,1,0.26,1
0.0,0.0,0.252,15.21,63,10,1.01,1,0.25,1
0.0,0.0,0.253,17.99,59,11,1.01,1,0.25,1
0.0,0.0,0.255,19.1,54,12,0.98,1,0.26,1
0.0,0.0,0.25,20.41,42,13,1.0,1,0.25,1
0.0,0.0,0.247,21.52,40,14,0.99,1,0.25,1
0.0,0.0,0.246,22.08,39,15,0.98,1,0.25,1
0.0,0.0,0.245,23.11,43,16,1.02,1,0.24,1
0.15,0.0,0.088,21.33,46,17,0.37,1,-0.06,1
0.687,0.0,0.003,16.74,67,18,0.0,1,-0.68,1
1.536,0.0,0.0,15.17,64,19,0.0,0,-1.54,0
0.791,0.0,0.0,14.85,71,20,0.0,0,-0.79,0
0.626,0.0,0.0,14.3,69,21,0.0,0,-0.63,0
0.0,0.646,0.0,13.55,69,22,0.0,0,-0.65,0
0.0,0.491,0.0,12.39,85,23,0.0,0,-0.49,0
0.0,0.704,0.0,11.83,86,0,0.0,0,-0.7,0
0.0,2.672,0.0,11.74,89,1,0.0,0,-2.67,0
0.0,0.914,0.0,11.19,90,2,0.0,0,-0.91,0
0.0,0.26,0.0,11.19,91,3,0.0,0,-0.26,0
0.0,0.24,0.0,10.63,92,4,0.0,0,-0.24,0
0.0,0.236,0.0,10.08,92,5,0.0,0,-0.24,0
0.0,0.235,0.0,10.77,78,6,0.0,0,-0.24,0
0.0,1.145,0.097,10.77,78,7,0.08,1,-1.05,1
0.631,0.0,0.191,12.08,77,8,0.23,1,-0.44,1
0.015,0.0,0.244,13.19,78,9,0.94,1,0.23,1
0.0,0.0,0.261,14.3,81,10,1.0,1,0.26,1
0.965,0.0,0.554,17.08,76,11,0.36,1,-0.41,1
0.12,0.0,0.353,18.74,65,12,0.75,1,0.23,1
0.124,0.0,0.257,19.85,56,13,0.68,1,0.13,1
0.085,0.0,0.237,19.77,59,14,0.74,1,0.15,1
0.094,0.0,0.223,18.66,74,15,0.7,1,0.13,1
0.162,0.0,0.166,15.33,82,16,0.5,1,0.0,1
0.783,0.0,0.021,15.89,80,17,0.03,1,-0.76,1
0.955,0.0,0.003,15.33,80,18,0.0,1,-0.95,1
0.964,0.0,0.0,14.22,86,19,0.0,0,-0.96,0
0.559,0.0,0.0,13.66,92,20,0.0,0,-0.56,0
0.668,0.0,0.0,13.23,93,21,0.0,0,-0.67,0
0.0,0.642,0.0,13.23,93,22,0.0,0,-0.64,0
0.0,0.711,0.0,13.23,93,23,0.0,0,-0.71,0
0.0,0.539,0.0,13.23,93,0,0.0,0,-0.54,0
0.0,0.323,0.0,13.23,92,1,0.0,0,-0.32,0
0.0,0.254,0.0,12.39,93,2,0.0,0,-0.25,0
0.0,0.251,0.0,12.23,93,3,0.0,0,-0.25,0
0.0,0.247,0.0,12.23,91,4,0.0,0,-0.25,0
0.0,0.247,0.0,11.28,92,5,0.0,0,-0.25,0
0.0,0.245,0.0,12.23,92,6,0.0,0,-0.24,0
0.0,0.88,0.054,12.23,93,7,0.06,1,-0.83,1
1.208,0.0,0.111,12.23,93,8,0.08,1,-1.1,1
0.06,0.0,0.293,13.23,94,9,0.84,1,0.23,1
0.0,0.0,0.373,12.85,91,10,1.01,1,0.37,1
0.0,0.0,0.356,12.55,93,11,0.99,1,0.36,1
0.0,0.0,0.361,13.11,89,12,1.0,1,0.36,1
0.0,0.0,0.315,14.05,80,13,0.98,1,0.32,1
0.046,0.0,0.301,14.23,81,14,0.86,1,0.26,1
0.126,0.0,0.201,14.23,84,15,0.61,1,0.08,1
0.132,0.0,0.174,14.05,91,16,0.56,1,0.04,1
1.279,0.0,0.045,13.23,90,17,0.03,1,-1.23,1
2.048,0.0,0.006,13.5,90,18,0.0,1,-2.04,1
1.119,0.0,0.0,12.94,91,19,0.0,0,-1.12,0
0.492,0.0,0.0,13.23,93,20,0.0,0,-0.49,0
0.45,0.0,0.0,12.39,94,21,0.0,0,-0.45,0
0.0,0.8,0.0,11.23,93,22,0.0,0,-0.8,0
0.0,0.563,0.0,11.83,93,23,0.0,0,-0.56,0
0.0,0.496,0.0,11.28,94,0,0.0,0,-0.5,0
0.0,0.495,0.0,11.28,91,1,0.0,0,-0.5,0
0.0,0.43,0.0,10.72,94,2,0.0,0,-0.43,0
0.0,0.367,0.0,11.23,94,3,0.0,0,-0.37,0
0.0,0.275,0.0,10.72,94,4,0.0,0,-0.28,0
0.0,0.282,0.0,11.23,94,5,0.0,0,-0.28,0
0.0,0.311,0.0,11.23,94,6,0.0,0,-0.31,0
0.0,0.251,0.019,10.96,95,7,0.07,1,-0.23,1
0.572,0.0,0.131,11.52,95,8,0.19,1,-0.44,1
0.0,0.0,0.257,13.19,95,9,0.99,1,0.26,1
0.668,0.0,0.321,13.23,95,10,0.32,1,-0.35,1
0.035,0.0,0.251,14.23,94,11,0.87,1,0.22,1
0.0,0.0,0.251,14.85,94,12,1.0,1,0.25,1
0.0,0.0,0.255,13.55,91,13,0.98,1,0.26,1
0.0,0.0,0.323,15.96,81,14,1.01,1,0.32,1
0.755,0.0,0.428,15.21,81,15,0.36,1,-0.33,1
0.725,0.0,0.474,16.52,80,16,0.4,1,-0.25,1
0.263,0.0,0.203,15.41,81,17,0.43,1,-0.06,1
0.714,0.0,0.022,14.3,83,18,0.03,1,-0.69,1
1.288,0.0,0.0,12.99,86,19,0.0,0,-1.29,0
0.739,0.0,0.0,11.88,88,20,0.0,0,-0.74,0
0.512,0.0,0.0,11.83,91,21,0.0,0,-0.51,0
0.0,1.377,0.0,11.28,92,22,0.0,0,-1.38,0
0.0,1.483,0.0,11.28,92,23,0.0,0,-1.48,0
0.0,0.641,0.0,10.72,93,0,0.0,0,-0.64,0
0.0,0.38,0.0,10.72,93,1,0.0,0,-0.38,0
0.0,0.317,0.0,10.17,94,2,0.0,0,-0.32,0
0.0,0.362,0.0,9.61,94,3,0.0,0,-0.36,0
0.0,0.305,0.0,9.61,94,4,0.0,0,-0.3,0
0.0,0.302,0.0,9.05,94,5,0.0,0,-0.3,0
0.0,0.344,0.0,7.99,95,6,0.0,0,-0.34,0
0.0,0.297,0.069,7.99,94,7,0.19,1,-0.23,1
0.056,0.0,0.241,9.66,95,8,0.8,1,0.18,1
0.29,0.0,0.488,10.23,93,9,0.63,1,0.2,1
0.039,0.0,0.6,13.19,80,10,0.94,1,0.56,1
0.904,0.0,0.952,14.85,79,11,0.51,1,0.05,1
0.282,0.0,0.862,17.08,71,12,0.76,1,0.58,1
0.141,0.0,0.775,17.08,63,13,0.84,1,0.63,1
0.0,0.0,0.434,18.19,62,14,1.01,1,0.43,1
0.357,0.0,0.644,19.3,56,15,0.64,1,0.29,1
0.584,0.0,0.399,19.1,55,16,0.41,1,-0.18,1
1.051,0.0,0.109,19.66,52,17,0.09,1,-0.94,1
0.551,0.0,0.006,17.63,67,18,0.01,1,-0.55,1
1.019,0.0,0.0,13.5,76,19,0.0,0,-1.02,0
0.523,0.0,0.0,14.3,81,20,0.0,0,-0.52,0
1.073,0.0,0.0,13.19,84,21,0.0,0,-1.07,0
0.0,0.985,0.0,12.08,87,22,0.0,0,-0.98,0
0.0,0.518,0.0,11.88,88,23,0.0,0,-0.52,0
0.0,0.531,0.0,11.33,88,0,0.0,0,-0.53,0
0.0,0.488,0.0,11.88,87,1,0.0,0,-0.49,0
0.0,0.324,0.0,11.33,87,2,0.0,0,-0.32,0
0.0,0.311,0.0,11.33,88,3,0.0,0,-0.31,0
0.0,0.284,0.0,10.77,89,4,0.0,0,-0.28,0
0.0,0.294,0.0,9.05,97,5,0.0,0,-0.29,0
0.0,0.297,0.001,8.5,96,6,0.0,0,-0.3,0
0.0,1.112,0.178,7.94,96,7,0.14,1,-0.93,1
0.0,0.0,0.26,12.99,75,8,1.0,1,0.26,1
0.0,0.0,0.232,14.66,71,9,1.01,1,0.23,1
0.0,0.0,0.233,14.66,72,10,1.01,1,0.23,1
0.288,0.0,0.46,18.19,67,11,0.61,1,0.17,1
0.378,0.0,0.492,20.96,58,12,0.57,1,0.11,1
0.0,0.0,0.24,21.52,54,13,1.0,1,0.24,1
0.0,0.0,0.237,21.52,52,14,0.99,1,0.24,1
0.0,0.0,0.236,20.96,48,15,0.98,1,0.24,1
0.0,0.0,0.229,20.21,50,16,1.0,1,0.23,1
0.144,0.0,0.099,19.1,54,17,0.41,1,-0.04,1
1.223,0.0,0.002,17.08,74,18,0.0,1,-1.22,1
0.502,0.0,0.0,13.5,79,19,0.0,0,-0.5,0
0.712,0.0,0.0,12.44,85,20,0.0,0,-0.71,0
1.75,0.0,0.0,12.39,89,21,0.0,0,-1.75,0
0.0,0.637,0.0,11.83,89,22,0.0,0,-0.64,0
0.0,0.484,0.0,11.83,90,23,0.0,0,-0.48,0
0.0,0.531,0.0,11.83,92,0,0.0,0,-0.53,0
0.0,0.521,0.0,11.83,93,1,0.0,0,-0.52,0
0.0,0.539,0.0,11.28,93,2,0.0,0,-0.54,0
0.0,0.248,0.0,11.28,92,3,0.0,0,-0.25,0
0.0,0.243,0.0,11.23,91,4,0.0,0,-0.24,0
0.0,0.242,0.0,10.72,92,5,0.0,0,-0.24,0
0.0,0.244,0.0,10.72,93,6,0.0,0,-0.24,0
0.0,1.468,0.114,10.23,93,7,0.07,1,-1.35,1
0.037,0.0,0.247,11.23,93,8,0.88,1,0.21,1
0.738,0.0,0.442,12.99,86,9,0.37,1,-0.3,1
0.0,0.0,0.425,14.85,83,10,1.01,1,0.42,1
0.0,0.0,0.25,17.08,76,11,1.0,1,0.25,1
0.0,0.0,0.246,17.63,70,12,0.98,1,0.25,1
0.0,0.0,0.241,19.3,60,13,1.0,1,0.24,1
0.0,0.0,0.245,19.85,61,14,1.02,1,0.24,1
0.0,0.0,0.247,19.85,58,15,0.99,1,0.25,1
0.0,0.0,0.243,19.85,57,16,1.01,1,0.24,1
0.154,0.0,0.104,18.74,68,17,0.4,1,-0.05,1
1.368,0.0,0.005,17.08,75,18,0.0,1,-1.36,1
2.282,0.0,0.0,13.55,81,19,0.0,0,-2.28,0
0.571,0.0,0.0,13.74,86,20,0.0,0,-0.57,0
0.617,0.0,0.0,12.63,88,21,0.0,0,-0.62,0
0.0,1.269,0.0,12.39,90,22,0.0,0,-1.27,0
0.0,0.599,0.0,11.83,91,23,0.0,0,-0.6,0
0.0,0.59,0.0,11.83,92,0,0.0,0,-0.59,0
0.0,0.527,0.0,10.77,93,1,0.0,0,-0.53,0
0.0,0.523,0.0,11.28,92,2,0.0,0,-0.52,0
0.0,0.356,0.0,11.28,92,3,0.0,0,-0.36,0
0.0,0.253,0.0,10.72,96,4,0.0,0,-0.25,0
0.0,0.246,0.0,10.72,95,5,0.0,0,-0.25,0
0.0,0.25,0.0,10.72,95,6,0.0,0,-0.25,0
0.0,1.169,0.123,10.17,90,7,0.1,1,-1.05,1
0.061,0.0,0.299,11.33,86,8,0.83,1,0.24,1
0.0,0.0,0.249,12.63,83,9,1.0,1,0.25,1
0.0,0.0,0.241,14.3,79,10,1.0,1,0.24,1
0.012,0.0,0.235,14.23,76,11,0.94,1,0.22,1
0.0,0.0,0.251,14.85,74,12,1.0,1,0.25,1
0.0,0.0,0.253,15.41,72,13,1.01,1,0.25,1
0.0,0.0,0.266,15.96,71,14,0.99,1,0.27,1
0.0,0.0,0.262,16.52,68,15,1.01,1,0.26,1
0.062,0.0,0.241,15.96,70,16,0.8,1,0.18,1
0.179,0.0,0.136,15.21,70,17,0.43,1,-0.04,1
0.802,0.0,0.017,14.66,74,18,0.02,1,-0.78,1
0.727,0.0,0.0,14.05,82,19,0.0,0,-0.73,0
0.445,0.0,0.0,13.5,84,20,0.0,0,-0.44,0
0.565,0.0,0.0,13.23,85,21,0.0,0,-0.56,0
0.0,1.37,0.0,13.23,87,22,0.0,0,-1.37,0
0.0,0.315,0.0,13.23,88,23,0.0,0,-0.32,0
0.0,0.305,0.0,13.23,89,0,0.0,0,-0.3,0
0.0,0.355,0.0,13.23,89,1,0.0,0,-0.36,0
0.0,0.398,0.0,13.23,90,2,0.0,0,-0.4,0
0.0,0.266,0.0,13.23,89,3,0.0,0,-0.27,0
0.0,0.244,0.0,12.63,89,4,0.0,0,-0.24,0
0.0,0.238,0.0,12.63,90,5,0.0,0,-0.24,0
0.0,0.235,0.0,12.63,89,6,0.0,0,-0.24,0
0.0,1.287,0.105,12.63,88,7,0.08,1,-1.18,1
1.04,0.0,0.107,13.23,88,8,0.09,1,-0.93,1
0.059,0.0,0.179,13.23,85,9,0.75,1,0.12,1
0.054,0.0,0.186,15.41,85,10,0.78,1,0.13,1
0.054,0.0,0.185,14.3,84,11,0.77,1,0.13,1
0.054,0.0,0.184,14.66,85,12,0.77,1,0.13,1
0.027,0.0,0.213,15.41,86,13,0.89,1,0.19,1
0.064,0.0,0.173,14.85,89,14,0.72,1,0.11,1
0.136,0.0,0.095,14.85,89,15,0.41,1,-0.04,1
0.169,0.0,0.065,14.61,87,16,0.28,1,-0.1,1
0.208,0.0,0.022,14.61,90,17,0.1,1,-0.19,1
0.563,0.0,0.003,14.23,92,18,0.01,1,-0.56,1
1.432,0.0,0.0,13.5,93,19,0.0,0,-1.43,0
0.337,0.0,0.0,13.5,93,20,0.0,0,-0.34,0
0.472,0.0,0.0,13.23,93,21,0.0,0,-0.47,0
0.0,0.532,0.0,13.74,93,22,0.0,0,-0.53,0
0.0,0.618,0.0,14.23,94,23,0.0,0,-0.62,0
0.0,0.604,0.0,13.74,94,0,0.0,0,-0.6,0
0.0,0.534,0.0,13.74,94,1,0.0,0,-0.53,0
0.0,0.462,0.0,14.23,94,2,0.0,0,-0.46,0
0.0,0.331,0.0,13.55,94,3,0.0,0,-0.33,0
0.0,0.248,0.0,12.44,94,4,0.0,0,-0.25,0
0.0,0.245,0.0,11.83,94,5,0.0,0,-0.24,0
0.0,0.243,0.0,11.28,94,6,0.0,0,-0.24,0
0.0,1.643,0.177,11.28,95,7,0.1,1,-1.47,1
0.031,0.0,0.314,11.83,95,8,0.92,1,0.28,1
0.0,0.0,0.257,14.23,95,9,0.99,1,0.26,1
0.0,0.0,0.257,14.85,91,10,0.99,1,0.26,1
0.0,0.0,0.263,15.41,77,11,1.01,1,0.26,1
0.0,0.0,0.268,16.33,70,12,0.99,1,0.27,1
0.0,0.0,0.258,15.96,68,13,0.99,1,0.26,1
0.514,0.0,0.428,16.88,62,14,0.46,1,-0.09,1
0.018,0.0,0.316,16.23,66,15,0.96,1,0.3,1
0.009,0.0,0.316,16.88,64,16,0.99,1,0.31,1
0.211,0.0,0.115,15.77,65,17,0.35,1,-0.1,1
0.309,0.0,0.008,15.21,66,18,0.02,1,-0.3,1
0.37,0.0,0.0,14.05,77,19,0.0,0,-0.37,0
0.471,0.0,0.0,13.5,81,20,0.0,0,-0.47,0
0.535,0.0,0.0,12.94,86,21,0.0,0,-0.54,0
0.0,0.531,0.0,12.39,87,22,0.0,0,-0.53,0
0.0,0.54,0.0,11.83,89,23,0.0,0,-0.54,0
0.0,0.532,0.0,11.83,91,0,0.0,0,-0.53,0
0.0,0.534,0.0,11.28,91,1,0.0,0,-0.53,0
0.0,0.505,0.0,10.72,92,2,0.0,0,-0.5,0
0.0,0.377,0.0,10.17,91,3,0.0,0,-0.38,0
0.0,0.266,0.0,9.61,91,4,0.0,0,-0.27,0
0.0,0.242,0.0,9.05,97,5,0.0,0,-0.24,0
0.0,0.279,0.004,8.5,98,6,0.01,0,-0.28,0
0.0,0.053,0.187,9.1,90,7,0.78,1,0.13,1
0.0,0.0,0.244,10.77,85,8,1.02,1,0.24,1
0.0,0.0,0.426,12.99,78,9,0.99,1,0.43,1
0.507,0.0,0.662,14.23,74,10,0.57,1,0.16,1
0.326,0.0,0.632,15.96,66,11,0.66,1,0.31,1
0.541,0.0,0.454,17.08,62,12,0.45,1,-0.09,1
0.267,0.0,0.258,16.88,62,13,0.5,1,-0.01,1
0.59,0.0,0.232,16.33,64,14,0.28,1,-0.36,1
0.162,0.0,0.175,15.21,66,15,0.51,1,0.01,1
0.854,0.0,0.074,14.66,73,16,0.08,1,-0.78,1
0.978,0.0,0.053,14.61,84,17,0.05,1,-0.92,1
0.565,0.0,0.001,14.23,91,18,0.0,1,-0.56,1
0.722,0.0,0.0,14.23,92,19,0.0,0,-0.72,0
1.995,0.0,0.0,14.23,92,20,0.0,0,-2.0,0
0.486,0.0,0.0,14.23,93,21,0.0,0,-0.49,0
0.0,0.397,0.0,14.3,94,22,0.0,0,-0.4,0
0.0,0.384,0.0,14.1,94,23,0.0,0,-0.38,0
0.0,0.384,0.0,13.23,94,0,0.0,0,-0.38,0
0.0,0.0,0.0,13.23,95,1,0.0,0,0.0,0
0.0,0.419,0.0,12.39,94,2,0.0,0,-0.42,0
0.0,0.306,0.0,12.23,95,3,0.0,0,-0.31,0
0.0,0.254,0.0,12.39,95,4,0.0,0,-0.25,0
0.0,0.323,0.0,11.83,95,5,0.0,0,-0.32,0
0.0,0.247,0.0,11.83,95,6,0.0,0,-0.25,0
0.0,0.238,0.003,9.66,95,7,0.01,1,-0.24,1
0.152,0.0,0.096,12.08,95,8,0.38,1,-0.06,1
0.0,0.0,0.302,13.19,89,9,1.01,1,0.3,1
0.0,0.0,0.403,13.41,80,10,1.01,1,0.4,1
0.0,0.0,0.353,14.85,70,11,1.01,1,0.35,1
0.067,0.0,0.807,16.52,62,12,0.93,1,0.74,1
0.09,0.0,0.726,17.63,61,13,0.89,1,0.64,1
0.0,0.0,0.319,17.63,57,14,1.0,1,0.32,1
0.018,0.0,0.608,17.63,53,15,0.97,1,0.59,1
0.0,0.0,0.281,17.44,53,16,1.0,1,0.28,1
0.116,0.0,0.356,17.44,57,17,0.76,1,0.24,1
0.338,0.0,0.121,15.77,66,18,0.26,1,-0.22,1
0.647,0.0,0.008,13.61,71,19,0.01,0,-0.64,0
0.94,0.0,0.0,12.39,71,20,0.0,0,-0.94,0
0.6,0.0,0.0,11.83,76,21,0.0,0,-0.6,0
0.0,0.48,0.0,11.28,84,22,0.0,0,-0.48,0
0.0,0.532,0.0,11.28,86,23,0.0,0,-0.53,0
0.0,0.526,0.0,11.28,86,0,0.0,0,-0.53,0
0.0,0.527,0.0,10.72,86,1,0.0,0,-0.53,0
0.0,0.561,0.0,10.17,89,2,0.0,0,-0.56,0
0.0,0.313,0.0,9.61,89,3,0.0,0,-0.31,0
0.0,0.256,0.0,9.61,88,4,0.0,0,-0.26,0
0.0,0.246,0.0,9.05,89,5,0.0,0,-0.25,0
0.0,0.238,0.0,8.5,88,6,0.0,0,-0.24,0
0.0,1.572,0.004,8.96,87,7,0.0,1,-1.57,1
0.168,0.0,0.205,11.23,80,8,0.55,1,0.04,1
0.0,0.0,0.248,14.1,54,9,0.99,1,0.25,1
0.0,0.0,0.251,15.77,50,10,1.0,1,0.25,1
0.0,0.0,0.383,17.99,43,11,1.01,1,0.38,1
0.479,0.0,0.719,19.85,40,12,0.6,1,0.24,1
0.0,0.0,0.255,21.52,38,13,0.98,1,0.26,1
0.0,0.0,0.242,23.19,40,14,1.01,1,0.24,1
0.0,0.0,0.24,23.19,35,15,1.0,1,0.24,1
0.0,0.0,0.241,22.99,31,16,1.0,1,0.24,1
0.0,0.0,0.252,22.99,34,17,1.01,1,0.25,1
0.206,0.0,0.1,19.85,53,18,0.32,1,-0.11,1
0.551,0.0,0.014,15.72,55,19,0.02,0,-0.54,0
1.063,0.0,0.0,16.52,61,20,0.0,0,-1.06,0
0.941,0.0,0.0,14.85,69,21,0.0,0,-0.94,0
0.0,0.651,0.0,14.66,73,22,0.0,0,-0.65,0
0.0,0.517,0.0,14.66,71,23,0.0,0,-0.52,0
0.0,0.486,0.0,14.1,72,0,0.0,0,-0.49,0
0.0,0.496,0.0,14.1,66,1,0.0,0,-0.5,0
0.0,0.506,0.0,11.83,78,2,0.0,0,-0.51,0
0.0,0.331,0.0,11.28,82,3,0.0,0,-0.33,0
0.0,0.244,0.0,11.28,83,4,0.0,0,-0.24,0
0.0,0.229,0.0,11.23,83,5,0.0,0,-0.23,0
0.0,0.224,0.0,11.23,82,6,0.0,0,-0.22,0
0.0,1.705,0.004,11.23,79,7,0.0,1,-1.7,1
0.117,0.0,0.207,15.21,65,8,0.65,1,0.09,1
0.31,0.0,0.394,18.55,48,9,0.56,1,0.08,1
0.0,0.0,0.369,20.21,55,10,1.0,1,0.37,1
0.0,0.0,0.397,22.63,47,11,0.99,1,0.4,1
0.0,0.0,0.682,24.85,31,12,1.0,1,0.68,1
0.0,0.0,0.366,24.66,34,13,0.99,1,0.37,1
0.0,0.0,0.315,25.21,38,14,0.98,1,0.32,1
0.0,0.0,0.323,23.55,42,15,1.01,1,0.32,1
0.0,0.0,0.322,24.1,39,16,1.01,1,0.32,1
0.005,0.0,0.313,22.99,40,17,0.98,1,0.31,1
0.416,0.0,0.134,22.72,47,18,0.24,1,-0.28,1
0.864,0.0,0.023,19.52,47,19,0.03,0,-0.84,0
1.004,0.0,0.0,17.94,58,20,0.0,0,-1.0,0
0.678,0.0,0.0,17.3,66,21,0.0,0,-0.68,0
0.0,0.692,0.0,17.3,65,22,0.0,0,-0.69,0
0.0,0.579,0.0,17.3,68,23,0.0,0,-0.58,0
0.0,0.531,0.0,17.3,70,0,0.0,0,-0.53,0
0.0,0.256,0.0,16.74,72,1,0.0,0,-0.26,0
0.0,0.256,0.0,15.41,72,2,0.0,0,-0.26,0
0.0,0.25,0.0,15.96,70,3,0.0,0,-0.25,0
0.0,0.246,0.0,15.41,69,4,0.0,0,-0.25,0
0.0,0.244,0.0,14.85,68,5,0.0,0,-0.24,0
0.0,0.233,0.0,15.63,66,6,0.0,0,-0.23,0
0.0,1.371,0.007,16.52,64,7,0.01,1,-1.36,1
0.334,0.0,0.12,19.3,62,8,0.27,1,-0.21,1
0.111,0.0,0.203,19.85,39,9,0.65,1,0.09,1
1.425,0.0,0.554,19.66,40,10,0.28,1,-0.87,1
0.246,0.0,0.469,21.33,42,11,0.65,1,0.22,1
0.0,0.0,0.458,23.19,38,12,1.0,1,0.46,1
0.0,0.0,0.336,23.55,40,13,0.99,1,0.34,1
0.0,0.0,0.326,22.99,38,14,0.99,1,0.33,1
0.0,0.0,0.323,22.63,40,15,1.01,1,0.32,1
0.309,0.0,0.422,20.77,47,16,0.58,1,0.11,1
0.103,0.0,0.218,19.3,70,17,0.68,1,0.12,1
0.22,0.0,0.054,17.94,78,18,0.2,1,-0.17,1
0.314,0.0,0.0,17.39,87,19,0.0,0,-0.31,0
0.424,0.0,0.0,16.83,88,20,0.0,0,-0.42,0
0.454,0.0,0.0,15.96,88,21,0.0,0,-0.45,0
0.0,0.553,0.0,15.77,89,22,0.0,0,-0.55,0
0.0,0.544,0.0,15.41,90,23,0.0,0,-0.54,0
0.0,0.433,0.0,15.41,90,0,0.0,0,-0.43,0
0.0,0.275,0.0,15.41,91,1,0.0,0,-0.28,0
0.0,0.254,0.0,15.23,91,2,0.0,0,-0.25,0
0.0,0.246,0.0,14.3,91,3,0.0,0,-0.25,0
0.0,0.234,0.0,14.23,92,4,0.0,0,-0.23,0
0.0,0.291,0.0,14.23,92,5,0.0,0,-0.29,0
0.0,0.239,0.0,15.17,92,6,0.0,0,-0.24,0
0.0,1.197,0.003,15.17,91,7,0.0,1,-1.19,1
1.026,0.0,0.105,15.96,87,8,0.09,1,-0.92,1
0.047,0.0,0.239,15.77,83,9,0.82,1,0.19,1
0.0,0.0,0.186,18.19,73,10,0.98,1,0.19,1
0.0,0.0,0.253,17.44,66,11,1.01,1,0.25,1
